F_0sum,F_10sum,F_15sum,F_1sum,F_20sum,F_25sum,F_30sum,F_35sum,F_40sum,F_45sum,F_50sum,F_55sum,F_5sum,F_60sum,F_65sum,F_70sum,F_75sum,F_80sum,M_0sum,M_10sum,M_15sum,M_1sum,M_20sum,M_25sum,M_30sum,M_35sum,M_40sum,M_45sum,M_50sum,M_55sum,M_5sum,M_60sum,M_65sum,M_70sum,M_75sum,M_80sum,_sum,id,.geo
0.761521716,4.399754453,4.824346461,3.89769226,3.948070918,7.967845709,9.874779845,6.532838691,5.713872103,6.091326757,8.046630047,8.604520273,5.578663678,5.281827415,4.17857898,3.071313367,2.380363172,2.394024677,0.686518346,5.41577372,5.087590811,3.6322561,4.543791511,7.508424542,8.28175934,6.830178231,6.121313073,6.906848414,10.39688852,9.672097704,6.861979787,5.254293942,5.30892839,3.913611081,2.476801852,1.378710617,62.8715967,389,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.196951406377389],[-68.28156339676138,12.191459733600615],[-68.2750798345976,12.191459736977299],[-68.27183814589637,12.196951438636141],[-68.2750798345976,12.202438659032396],[-68.28156339676138,12.202438637448388],[-68.28480517918855,12.196951406377389]]]}"
2.293241792,13.24939343,14.52800716,11.73748636,11.88919631,23.99432131,29.73685096,19.67295013,17.20671925,18.3433838,24.23157201,25.91159928,16.79955322,15.90566245,12.58334688,9.248934161,7.168210973,7.209351118,2.067377105,16.3090275,15.32073954,10.93815359,13.68314568,22.61082322,24.93963881,20.56835649,18.43368441,20.79924072,31.30912595,29.12649523,20.66412355,15.82274834,15.98727415,11.78542424,7.458625774,4.151840624,1438.894292,Santa Barbara,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.185972239871441],[-68.28156339676138,12.180484729774548],[-68.2750798345976,12.180484714906184],[-68.27183814589637,12.185972235830624],[-68.2750798345976,12.191459736977299],[-68.28156339676138,12.191459733600615],[-68.28480517918855,12.185972239871441]]]}"
2.74720202,15.87218609,17.40390859,14.06098839,14.24273027,28.74413348,35.62342944,23.56732232,20.6128869,21.97456069,29.02834936,31.04094741,20.1251202,19.05427855,15.07429186,11.07981314,8.587199005,8.636483108,2.47662614,19.53749205,18.35356679,13.10342316,16.39180205,27.08676407,29.87658187,24.63997948,22.08273684,24.91656847,37.50694496,34.89225014,24.75470408,18.95495103,19.15204581,14.11841584,8.935103097,4.97372106,984.5308488,Norti Salinja,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.17499697405238],[-68.28156339676138,12.169509184101306],[-68.2750798345976,12.169509233369364],[-68.27183814589637,12.17499701589958],[-68.2750798345976,12.180484714906184],[-68.28156339676138,12.180484729774548],[-68.28480517918855,12.17499697405238]]]}"
2.87576193,16.61495155,18.21835356,14.71899589,14.90924257,30.08926312,37.29048713,24.67019453,21.5775015,23.00289695,30.38677939,32.49356042,21.06690893,19.94595547,15.77971858,11.59831149,8.989051326,9.040641742,2.592524004,20.45178163,19.21245269,13.71661981,17.1588839,28.35433453,31.27470656,25.79304844,23.11613541,26.08258086,39.26214524,36.52509143,25.91314189,19.84197972,20.04829784,14.77911074,9.353236173,5.206474635,946.4107724,Kaya Sirena,"{""type"":""Polygon"",""coordinates"":[[[-68.28439051774085,12.164723132140331],[-68.2840827512564,12.164287240885862],[-68.28394010335847,12.16395595946243],[-68.28390444138424,12.16388179715351],[-68.2839980540668,12.163798991260904],[-68.28401142730722,12.163742342197814],[-68.28400251181361,12.163690034178094],[-68.28416308167415,12.163541813383377],[-68.28443509521043,12.163415402152499],[-68.28444401070436,12.163406673668842],[-68.2830928585758,12.161118225112132],[-68.2820138110548,12.160176641233233],[-68.28194239614348,12.16011123074394],[-68.28192902290535,12.160098206820523],[-68.28163472069602,12.159823600743703],[-68.28137608046059,12.159527162156483],[-68.28099708109663,12.159065063674943],[-68.28093913040281,12.158982251480891],[-68.28093021491149,12.158973541606171],[-68.28092575716582,12.158964868326553],[-68.2806136239993,12.158533263114883],[-68.2750798345976,12.158533294112752],[-68.27183814589637,12.164021337426059],[-68.2750798345976,12.169509233369364],[-68.28156339676138,12.169509184101306],[-68.28439051774085,12.164723132140331]]]}"
1.825037191,10.54430277,11.56186548,9.341077402,9.461813216,19.0954694,23.66556341,15.6563803,13.69367263,14.59826771,19.28428136,20.6213023,13.36963661,12.65824898,10.01424097,7.360605756,5.70469786,5.73743859,1.645286655,12.9792601,12.19274806,8.704942061,10.88949713,17.99443633,19.84778415,16.36897402,14.67013186,16.55271936,24.9168312,23.17982201,16.44518871,12.59226309,12.72319824,9.379227968,5.935819539,3.304171236,870.7151757,Laguna Marina,"{""type"":""Polygon"",""coordinates"":[[[-68.2806136239993,12.158533263114883],[-68.28060470850822,12.158520193860234],[-68.28042184996814,12.158241245306609],[-68.28041293447721,12.158223816684425],[-68.28040401898627,12.158210747491182],[-68.28025691338694,12.157984084270455],[-68.28000273092712,12.157495795547236],[-68.27961035837207,12.156746049463123],[-68.27948099278878,12.156458334854545],[-68.2792936765213,12.156004986018326],[-68.2792803032862,12.15597016644518],[-68.27921789485592,12.155808854247452],[-68.2791109089762,12.155508091211901],[-68.27889684624537,12.1549151975117],[-68.2788879307556,12.154880332728961],[-68.27883889556203,12.154753924120625],[-68.27878094487897,12.154666758009295],[-68.27861145960192,12.154204683368361],[-68.27846881177004,12.153847211875824],[-68.27840640334415,12.15370342325916],[-68.27840185462507,12.15368594255781],[-68.2783929391357,12.153664155874724],[-68.27782225685534,12.151998974162272],[-68.27780888362196,12.151924842375806],[-68.2777686729475,12.151767908428548],[-68.27775975745861,12.151737404137787],[-68.27774638422528,12.15166763166288],[-68.27772409550312,12.151615304846333],[-68.2777196377587,12.1515935552394],[-68.27771518001428,12.151580441540126],[-68.27759036317107,12.151223046189605],[-68.27742533565599,12.150678125234988],[-68.27720235746824,12.149862970096644],[-68.2771889842356,12.149814994159627],[-68.27718006874716,12.14976269570829],[-68.27705079416566,12.149348523573147],[-68.27705079416567,12.149265703321078],[-68.27708199837485,12.14920468618055],[-68.27721136393107,12.149134937496413],[-68.27724256814071,12.149086997201408],[-68.27725594137344,12.149030357808561],[-68.27718452649138,12.148808037023786],[-68.2771399490493,12.148768771371765],[-68.27708199837485,12.14874699673288],[-68.27695718153862,12.148703374628719],[-68.27687685117026,12.148629267793952],[-68.2768322737294,12.14853333625648],[-68.2766450484797,12.147748684964531],[-68.2766539639677,12.147578679190858],[-68.27665842171172,12.147556921205535],[-68.2750798345976,12.147556898882915],[-68.27183814589637,12.153045119911093],[-68.2750798345976,12.158533294112752],[-68.2806136239993,12.158533263114883]]]}"
0.923648109,5.336453158,5.851439839,4.727502877,4.788607019,9.664183472,11.97709997,7.923666564,6.930343655,7.388157609,9.759741029,10.43640484,6.766349567,6.406317568,5.06818975,3.725189668,2.887137589,2.903707596,0.83267668,6.56878071,6.170728344,4.405555906,5.511155265,9.106952583,10.04492878,8.284309039,7.424527959,8.377302208,12.61036453,11.73126723,8.322881112,6.372922177,6.439188228,4.746810798,3.00410783,1.67223526,655.5586706,Belnem,"{""type"":""Polygon"",""coordinates"":[[[-68.27665842171172,12.147556921205535],[-68.2767029991519,12.14743482546179],[-68.27686347793798,12.147125339923974],[-68.27690814635332,12.146955304443843],[-68.27686793568206,12.146763509141023],[-68.27684564696163,12.146663238356462],[-68.27678769628871,12.146523776204353],[-68.27668071043178,12.146401678574291],[-68.27639532384391,12.146231652451148],[-68.27633737317329,12.146175008587475],[-68.27630162024793,12.146070427825865],[-68.27629716250406,12.146044238645294],[-68.27627933152863,12.14580880041883],[-68.27623029634628,12.145433956404876],[-68.27618571890798,12.145107014410058],[-68.27616788793271,12.144967471100907],[-68.27615897244509,12.144932610648263],[-68.27615451470129,12.144897786549949],[-68.27602969787533,12.144287451049752],[-68.27609210628815,12.144278748729267],[-68.27609656403192,12.144222039456587],[-68.27607873305679,12.144165395321572],[-68.27605198659415,12.144099961160151],[-68.27602969787533,12.14406515658407],[-68.27602524013157,12.143568146290965],[-68.2760118669003,12.142674510194798],[-68.27600286043844,12.142543670762745],[-68.27596274074479,12.142487010818751],[-68.27591816330754,12.142186231259567],[-68.27591816330754,12.142168796754795],[-68.27594490976986,12.141419004482866],[-68.27603415561909,12.140752051636902],[-68.27605198659415,12.140538380271451],[-68.27610547951949,12.14027244981658],[-68.27620800762712,12.139801655933308],[-68.27625704280935,12.13964037750955],[-68.27628378927248,12.139513950868208],[-68.2763150844539,12.138829515077871],[-68.2763060779918,12.138790291079937],[-68.27630162024793,12.138554896741333],[-68.2764889364663,12.137935876059036],[-68.27672528787204,12.137303768767145],[-68.2768590201939,12.137050912440538],[-68.27710874483995,12.136728281264567],[-68.27718452649138,12.136627993689332],[-68.27722473716376,12.136575696194145],[-68.27659146457741,12.13657572614879],[-68.27658700683342,12.136580048427417],[-68.27616788793271,12.13695936184518],[-68.27598502946347,12.137133689038075],[-68.27590924782012,12.137207825345875],[-68.27569518514967,12.137425812214422],[-68.27568626966242,12.137434538957004],[-68.27567735417517,12.137438907282903],[-68.27567289643156,12.137438871120459],[-68.27566843868794,12.13743891719219],[-68.27565506545712,12.137425815692396],[-68.2756416922263,12.137412714195417],[-68.27562831899547,12.137403971114589],[-68.27545892474002,12.13722094182733],[-68.27545892474002,12.137207866623795],[-68.27546338248355,12.13719474534867],[-68.27549904443187,12.137151121691419],[-68.27552133314961,12.137116270822881],[-68.27552579089318,12.137103231785506],[-68.27559265704674,12.136745728124499],[-68.27558819930316,12.13674133359368],[-68.27558374155959,12.13674137968052],[-68.27542326279182,12.136737035693006],[-68.27532510146052,12.136767563901879],[-68.27524931982167,12.136763166549779],[-68.27523594659134,12.136754423567982],[-68.27523594659134,12.136745706816415],[-68.27524040433477,12.136606192810726],[-68.27524040433477,12.136597476071726],[-68.27524931982167,12.136593190002587],[-68.2758646703831,12.136619326797295],[-68.27602524013157,12.136623677810297],[-68.27603861336286,12.136623703980964],[-68.27605198659415,12.13661928952714],[-68.27609656403192,12.136575738030979],[-68.2750798345976,12.136575691062486],[-68.27183814589637,12.14206852960092],[-68.2750798345976,12.147556898882915],[-68.27665842171172,12.147556921205535]]]}"
1.669846778,9.647677303,10.57871259,8.54676724,8.657236349,17.4717032,21.65318319,14.32505391,12.52924337,13.35691695,17.64445978,18.8677882,12.23276145,11.58186598,9.162688974,6.734703207,5.219603975,5.249560602,1.505381159,11.87558024,11.15594855,7.964725092,9.963518357,16.46429545,18.1600455,14.97705298,13.42267023,15.14517347,22.79805077,21.20874664,15.04678674,11.52149119,11.64129236,8.581673645,5.431072402,3.023203978,109.0794928,Airpot,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.27722473716376,12.136575696194145],[-68.2773228075373,12.136444915763697],[-68.27739858919016,12.136375137035055],[-68.2774297934003,12.136344634153316],[-68.27744316663323,12.136327226572584],[-68.27745208212188,12.136309782893392],[-68.27751012377259,12.136270540509058],[-68.27757253219357,12.136222609924353],[-68.27760819414857,12.13618770245715],[-68.2776572293369,12.136135387386728],[-68.27768397580334,12.136100572194236],[-68.27771072226986,12.136070033172066],[-68.27771518001428,12.136039478186028],[-68.27772409550312,12.136035109718797],[-68.27775529971417,12.136035115614405],[-68.27776421520305,12.136026388738944],[-68.27777758843638,12.136004622731752],[-68.2778445455777,12.135943578117928],[-68.27788912302253,12.135900025947032],[-68.27793370046754,12.135856391530288],[-68.27796044693466,12.135830210874577],[-68.27796936242369,12.135804050383472],[-68.27798719340178,12.135795395646396],[-68.27800502437995,12.135782300272043],[-68.27801393986901,12.13577793178436],[-68.27807189054819,12.135729964914134],[-68.2781030947602,12.135725612306361],[-68.27813438994664,12.135703833538349],[-68.2781655941588,12.1356776889137],[-68.27820571386029,12.13564717578134],[-68.27823246032801,12.135620995076032],[-68.2782458335619,12.135612304237906],[-68.27826812228507,12.135599162659146],[-68.27828595326366,12.135594866279973],[-68.27833498845489,12.13559485180092],[-68.27836619266759,12.135603574336011],[-68.278388481391,12.135616665384058],[-68.27841086108884,12.135634040053706],[-68.27843314981234,12.135647131108106],[-68.27845989628061,12.135655899820202],[-68.27848218500421,12.135660191830157],[-68.27849555823838,12.135651500964196],[-68.27850447372785,12.135642774036858],[-68.27850893147259,12.135612301253166],[-68.27850447372785,12.135573039552243],[-68.27850001598311,12.135551211477855],[-68.27848218500421,12.135520722902184],[-68.27846881177004,12.135494546562764],[-68.27845098079118,12.135464058012472],[-68.27843314981234,12.135442286268406],[-68.27841531883354,12.135429149088473],[-68.278388481391,12.135416096816972],[-68.27835281943355,12.135398621489731],[-68.27832161522089,12.135394339631791],[-68.27826812228507,12.135398676494033],[-68.27821017160491,12.13539870112523],[-68.27815222092501,12.135398643507221],[-68.27810764347915,12.135385618900969],[-68.27805851731452,12.135376826933259],[-68.27801393986901,12.135368160705754],[-68.27796490467915,12.135350741647466],[-68.27789358076704,12.13533766511401],[-68.2778445455777,12.135333238951926],[-68.27782225685534,12.135346380454655],[-68.27780442587749,12.135372468687681],[-68.27778650392528,12.135394273326497],[-68.27778204618083,12.13542046976699],[-68.27778204618083,12.135442261668336],[-68.27779096166974,12.135459685099299],[-68.27778650392528,12.13546844802647],[-68.27777313069194,12.13548585557695],[-68.27775975745861,12.135516338276375],[-68.27773301099198,12.135538160459657],[-68.27767506031452,12.13558612712006],[-68.27761710963735,12.135638452142166],[-68.27755470121612,12.135695099447949],[-68.27746545535486,12.13578227818838],[-68.27740750467875,12.13584331991031],[-68.27728268783893,12.135961054957985],[-68.27711766032833,12.136104854628396],[-68.27694826605038,12.136248789926492],[-68.27689913989074,12.136292380417304],[-68.2768322737294,12.136353349718329],[-68.2768010695209,12.136383934648535],[-68.27676540756842,12.136423118021105],[-68.27672974561608,12.13644930842424],[-68.27660038006539,12.136571357758067],[-68.27659146457741,12.13657572614879],[-68.27722473716376,12.136575696194145]]],[[[-68.28156339676138,12.125598411534407],[-68.2750798345976,12.125598389602162],[-68.27183814589637,12.131087127939242],[-68.2750798345976,12.136575691062486],[-68.27609656403192,12.136575738030979],[-68.27620800762712,12.136475411545678],[-68.27622138085862,12.136453645758035],[-68.27622583860244,12.136431889952766],[-68.27623475409013,12.136192086784606],[-68.27623475409013,12.136174653282948],[-68.27622583860246,12.136161588153707],[-68.27602078238782,12.135943570773767],[-68.2760073181822,12.135934902716834],[-68.27598948720721,12.135930482118255],[-68.27555253735456,12.135917395615087],[-68.27553024863674,12.135917461678403],[-68.27552579089318,12.135904350511277],[-68.27541434730479,12.135782318320013],[-68.2754053408434,12.135773604173945],[-68.27539642535639,12.135773531921195],[-68.27528943951276,12.135764852750793],[-68.27528052402585,12.135764862726496],[-68.27527606628237,12.135756109929698],[-68.27528052402585,12.135655904425937],[-68.27529389725622,12.13564713167827],[-68.2753117282301,12.135647111713808],[-68.27543217827886,12.135651548280185],[-68.27570410063693,12.135668964671261],[-68.27571310709855,12.135668962123411],[-68.2757309380731,12.135673300467834],[-68.27582455068992,12.135725618948317],[-68.27584238166465,12.135729957294288],[-68.2758602126394,12.135734377872804],[-68.27625704280935,12.135747385041894],[-68.27629270476021,12.135747427206116],[-68.27632845768555,12.13572996114713],[-68.27654242939371,12.135520683800454],[-68.27675649208034,12.135337645969402],[-68.2769304350739,12.135158888157857],[-68.27708645611904,12.135001934630361],[-68.2771354913051,12.134953978464942],[-68.2771889842356,12.134919133384432],[-68.27727823009468,12.13487553864168],[-68.27731834979303,12.13485810091939],[-68.27735846949152,12.13484066318496],[-68.27739413144585,12.134827547721114],[-68.27740750467875,12.134823215329355],[-68.27742533565599,12.13479268669666],[-68.27745208212188,12.134766506295373],[-68.27746991309918,12.134753493268462],[-68.27747882858785,12.134753483153053],[-68.27749665956519,12.134757821265389],[-68.27754132798303,12.134770935399061],[-68.2775680744492,12.134779621739142],[-68.27757698993794,12.13477961162099],[-68.27758590542669,12.134783959849996],[-68.27759482091544,12.13478830807925],[-68.27759927865982,12.134783985788339],[-68.27761265189297,12.134784011725861],[-68.27762602512612,12.13477959708108],[-68.27764385610371,12.134775218490905],[-68.27764831384809,12.13477089619805],[-68.2776572293369,12.134762169378996],[-68.2777196377587,12.134775255796141],[-68.27775529971417,12.134788372583431],[-68.27778204618083,12.134805775617734],[-68.27779096166974,12.134805765492077],[-68.27781334136641,12.134823222159232],[-68.27782671459983,12.1348406815085],[-68.27784900332217,12.134853772380007],[-68.27787574978906,12.134858100358471],[-68.27789803851152,12.134836324367686],[-68.27791586948953,12.13481451232268],[-68.27795598919012,12.13479271606118],[-68.27800502437995,12.134770909651136],[-68.2784554385359,12.134762147742437],[-68.27866941028412,12.13475779223761],[-68.2788299800723,12.134757781136276],[-68.2788923885005,12.134753433786745],[-68.2789414236943,12.134762217934705],[-68.27901283858732,12.13477965972856],[-68.27906633152662,12.134792673808178],[-68.27911982446614,12.134818845275097],[-68.27915994417094,12.134862424459092],[-68.2791822328959,12.13491909920557],[-68.27919114838589,12.134940880990946],[-68.27920897936589,12.134971451629715],[-68.27922681034593,12.135001940048392],[-68.27925801456105,12.13505424633124],[-68.27927584554116,12.135076017985057],[-68.27929813426634,12.135080392068595],[-68.27932942945604,12.135080405021737],[-68.2793561759264,12.135071739921749],[-68.27938292239679,12.135054275777094],[-68.27940966886725,12.135028094822438],[-68.27942749984759,12.134980132042521],[-68.27944087308286,12.134958365880811],[-68.27946316180837,12.134932231132485],[-68.27949436602411,12.134892928761783],[-68.27952111249485,12.134853754836527],[-68.27954785896563,12.134823215470483],[-68.27963710484306,12.134727318435768],[-68.27972625974681,12.134653205878333],[-68.27983324563218,12.134561639254345],[-68.2799848999459,12.134448319118906],[-68.28011863230574,12.134356721572138],[-68.28019896269679,12.13430441835433],[-68.28026582887775,12.134260880918312],[-68.28065374370925,12.134016741960881],[-68.28114427767964,12.133689722455085],[-68.28140291791001,12.133519700052556],[-68.28174179757319,12.133293007152202],[-68.28214754343766,12.133000983085372],[-68.28243293016722,12.132817852341402],[-68.28261133099203,12.132682706084688],[-68.2827227746499,12.13258681472199],[-68.28283867605516,12.132486518559627],[-68.28293237970388,12.132390655382961],[-68.28302599237891,12.132285985736614],[-68.28310623181522,12.132194447982986],[-68.2832177664521,12.132085488610404],[-68.28344065378005,12.131880547609537],[-68.28361459687316,12.131736729753769],[-68.28373941378041,12.131601555520149],[-68.28390444138424,12.131435873845971],[-68.28405154702858,12.131270205686231],[-68.28429681408085,12.13103041886958],[-68.28452870789705,12.13078633036972],[-68.28459111635522,12.130720963253674],[-68.28156339676138,12.125598411534407]]]]}"
1.034009674,5.974076095,6.55059572,5.29236581,5.360770947,10.81890296,13.4081769,8.870421294,7.758411767,8.270927332,10.92587794,11.68339262,7.574822958,7.171772661,5.673759537,4.170291764,3.232105539,3.250655409,0.932168575,7.353647663,6.908034252,4.93195121,6.169652522,10.19509154,11.24514124,9.274154902,8.311643394,9.378259237,14.11710664,13.13297088,9.317335703,7.134387175,7.208570909,5.313980725,3.363051934,1.872041318,42.85996769,396,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.120109605026482],[-68.28156339676138,12.11462067688773],[-68.2750798345976,12.11462071962822],[-68.27183814589637,12.120109633247626],[-68.2750798345976,12.125598389602162],[-68.28156339676138,12.125598411534407],[-68.28480517918855,12.120109605026482]]]}"
0.269922573,1.559499906,1.709997203,1.381543161,1.399399954,2.824215479,3.500131274,2.315574979,2.025290974,2.15908038,2.852140722,3.049885779,1.977366127,1.872152059,1.4811039,1.088631866,0.843723479,0.848565822,0.24333751,1.919629527,1.803304575,1.2874589,1.610554064,2.661372921,2.93548265,2.420967439,2.169709068,2.448143303,3.685193522,3.42829026,2.43223954,1.862392766,1.881758039,1.387185619,0.877906319,0.488686152,4.557443026,397,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.109131613300308],[-68.28156339676137,12.103642493142587],[-68.2750798345976,12.103642518450094],[-68.27183814589637,12.109131688751857],[-68.2750798345976,12.11462071962822],[-68.28156339676138,12.11462067688773],[-68.28480517918855,12.109131613300308]]]}"
0.061442763,0.354990626,0.389248487,0.314482144,0.318546905,0.642879179,0.796738617,0.527096801,0.461019145,0.491473768,0.649235832,0.694248755,0.450109962,0.42615997,0.337145262,0.247806434,0.192057676,0.193159943,0.055391177,0.436967318,0.410488144,0.293065644,0.36661214,0.605811155,0.668207046,0.551087399,0.493893189,0.557273472,0.838864534,0.780385368,0.553653286,0.42393845,0.42834659,0.31576654,0.199838752,0.111240149,1.56051445,401,"{""type"":""Polygon"",""coordinates"":[[[-68.28156339676138,12.059720864816445],[-68.2750798345976,12.059720821737978],[-68.27183814589637,12.065210928182521],[-68.2750798345976,12.070700883024038],[-68.28047088516843,12.070700837664173],[-68.2805289268343,12.070609248431554],[-68.28064482821814,12.070539548331174],[-68.28043968095004,12.070452325517868],[-68.28033269505909,12.07040432782692],[-68.28034606829542,12.070343287860773],[-68.28048871615039,12.070343319934649],[-68.28066265920037,12.070369487271522],[-68.28074289862074,12.069942104174837],[-68.28086334872674,12.06958892003516],[-68.28097925011389,12.069144145253688],[-68.28110861571375,12.068620917584],[-68.28118885513717,12.068333082084372],[-68.28132258751074,12.067770602207169],[-68.2814474953685,12.067181930306827],[-68.28149653057305,12.066907170721956],[-68.28156339676138,12.066689170257431],[-68.281581227745,12.066532180875537],[-68.2817284243353,12.06600022458034],[-68.28174179757319,12.065926037829682],[-68.28176854404904,12.06585195386946],[-68.28178191728698,12.065760345352045],[-68.28178191728698,12.065694931275953],[-68.28178191728698,12.06562516178705],[-68.28179083277895,12.065407129016164],[-68.28179529052493,12.065359171178116],[-68.28180420601691,12.065258900123347],[-68.28179974827093,12.06516296407963],[-68.28179974827093,12.065062624751684],[-68.28181757925489,12.064992910424719],[-68.2818309524929,12.064883880901704],[-68.2818309524929,12.064774830996068],[-68.28185769896895,12.064630978842187],[-68.28184432573093,12.064578611241012],[-68.28185769896895,12.064534995424207],[-68.28186661446097,12.064474005952466],[-68.28188444544504,12.064382432746244],[-68.28189336093709,12.064269014191273],[-68.28189336093709,12.064186179463988],[-68.28190673417518,12.064125142199567],[-68.2819245651593,12.06405534620478],[-68.28191564966724,12.063985591580316],[-68.28194239614348,12.063859161892912],[-68.28194685388952,12.063732643540376],[-68.28196914261976,12.063588758432882],[-68.28200043781659,12.063418734899502],[-68.28200043781659,12.063309686485223],[-68.28202272654696,12.063122166173928],[-68.2820138110548,12.062930298154457],[-68.28202272654696,12.062899796915689],[-68.2820138110548,12.062873596523367],[-68.28200935330872,12.062834364289394],[-68.28200489556266,12.062721009180859],[-68.28201826880087,12.062611981836008],[-68.28206284626167,12.062398337224204],[-68.28208959273825,12.062350387097592],[-68.28206284626167,12.062311066470848],[-68.28209405048433,12.062284927112433],[-68.28209405048433,12.062228225821217],[-68.28212079696097,12.062184631052705],[-68.28210296597653,12.062114891632763],[-68.28209850823045,12.062040735056817],[-68.28210742372264,12.061970954103492],[-68.28209850823045,12.061914266873673],[-68.28213862794543,12.06181399137354],[-68.28214308569154,12.061726755230668],[-68.28212079696097,12.061652626739688],[-68.28209850823045,12.061604712221495],[-68.28210742372264,12.061556707980266],[-68.28211188146875,12.06150004123008],[-68.28212971245318,12.061316845102361],[-68.28214308569154,12.061220967090371],[-68.2821564589299,12.061011605703042],[-68.28215200118379,12.060933094689176],[-68.28216537442216,12.060854638030687],[-68.28216091667603,12.060732574610903],[-68.28156339676138,12.059720864816445]]]}"
0.028852873,0.166699852,0.182786981,0.147677496,0.149586265,0.30188928,0.374140043,0.247519096,0.216489727,0.230790896,0.304874295,0.32601189,0.211366887,0.200120224,0.158319858,0.116367285,0.090188257,0.090705871,0.026011112,0.205195241,0.192760901,0.137620534,0.172157192,0.284482524,0.313782978,0.258784828,0.231927028,0.261689742,0.393921931,0.366460733,0.25998974,0.199077022,0.201147037,0.148280635,0.093842169,0.0522372,1.290087011,402,"{""type"":""Polygon"",""coordinates"":[[[-68.28174179757319,12.05942000229453],[-68.28171059335145,12.059354600278406],[-68.28168821364729,12.05928482174172],[-68.28164809393381,12.059228062025984],[-68.28154556577778,12.059084214849236],[-68.28150098831892,12.059023148237591],[-68.2815054460648,12.058979548539073],[-68.28141183340169,12.05883125057166],[-68.28134933398564,12.058722298208567],[-68.2812958410359,12.058648098353332],[-68.2813002987817,12.058635067010657],[-68.2813047565275,12.058604532939617],[-68.2812958410359,12.058582689094408],[-68.2812780100527,12.058547793867108],[-68.28125572132377,12.058521657021666],[-68.2812245171033,12.05848682394368],[-68.28121114386599,12.058469301191488],[-68.28119331288293,12.058425695767161],[-68.28117102415412,12.05837342821539],[-68.28115765091688,12.0583297747498],[-68.28114873542539,12.058290592674686],[-68.28114873542539,12.058246959297723],[-68.28114427767964,12.058225149631545],[-68.28115765091688,12.058207667026014],[-68.28113536218817,12.058142252104714],[-68.28113090444242,12.058089956674616],[-68.2810997002223,12.058015845673127],[-68.28105948953642,12.05796787201354],[-68.28102382757079,12.05790243728026],[-68.28101491207939,12.057837042650828],[-68.28100153884232,12.05776725891254],[-68.28099262335094,12.057680088927116],[-68.28097033462252,12.05768879314898],[-68.28094804589416,12.057684432095579],[-68.28093913040281,12.057662588524927],[-68.28095250363982,12.057640833091257],[-68.28097925011389,12.057627725669644],[-68.28097033462252,12.057549265991799],[-68.28094804589416,12.057444573732845],[-68.28094358814849,12.057287592588017],[-68.28090346843754,12.05717857372438],[-68.28083660225295,12.057069515074696],[-68.28072506763841,12.056899466682674],[-68.28059579301716,12.056751229502053],[-68.28048871615039,12.05662476631524],[-68.280381730259,12.056524440941674],[-68.28031932182279,12.056445984758147],[-68.28018104074086,12.056384937786923],[-68.28013200554182,12.056389246988317],[-68.28004285063497,12.056406725642185],[-68.27998935769119,12.056350030609009],[-68.27994478023824,12.056280256536361],[-68.27986444984894,12.056214804276637],[-68.2797663794537,12.056158179803976],[-68.27959243641706,12.05606218511276],[-68.279489908279,12.055966249722758],[-68.27930714073081,12.055896488804656],[-68.2792134371109,12.055831099151671],[-68.27899045888832,12.055709011473088],[-68.27872299419619,12.055613049237186],[-68.27853567794101,12.055521472425339],[-68.2783973968804,12.05548220086225],[-68.27818342513723,12.055351397266438],[-68.27772855324756,12.05521619256304],[-68.27751012377259,12.055146488269385],[-68.27736738498008,12.055033067342563],[-68.27722919490799,12.054928397861602],[-68.27703742093318,12.054876063818575],[-68.27696609702689,12.054823753237276],[-68.2768590201939,12.05476269950472],[-68.27676094982438,12.05470163920784],[-68.27660938652772,12.054618806673528],[-68.2763908661,12.054496672979285],[-68.27628378927248,12.054435619552631],[-68.27615005695748,12.054335339999238],[-68.27604752885037,12.054252471924453],[-68.2759003323327,12.054230716249464],[-68.27581563520258,12.054178386153005],[-68.27567735417517,12.054091129960751],[-68.27557928381601,12.05401265110081],[-68.27532064371705,12.053864411757042],[-68.2751690804399,12.053772788551633],[-68.2750352571639,12.053685567007417],[-68.2749059826072,12.053620160907872],[-68.27463396929431,12.05345448335992],[-68.27453589894436,12.053367295833395],[-68.27441544890534,12.053284367522298],[-68.27426388564064,12.053188472596915],[-68.27416572431962,12.053123051696053],[-68.27408994268872,12.053061999084466],[-68.27397404137186,12.052983549558473],[-68.27387588005345,12.052922483590347],[-68.2737733519674,12.052843972170125],[-68.2730018895585,12.052259619527268],[-68.27183814589637,12.054230679252518],[-68.2750798345976,12.059720821737978],[-68.28156339676138,12.059720864816445],[-68.28174179757319,12.05942000229453]]]}"
