F_0sum,F_10sum,F_15sum,F_1sum,F_20sum,F_25sum,F_30sum,F_35sum,F_40sum,F_45sum,F_50sum,F_55sum,F_5sum,F_60sum,F_65sum,F_70sum,F_75sum,F_80sum,M_0sum,M_10sum,M_15sum,M_1sum,M_20sum,M_25sum,M_30sum,M_35sum,M_40sum,M_45sum,M_50sum,M_55sum,M_5sum,M_60sum,M_65sum,M_70sum,M_75sum,M_80sum,_sum,id,.geo
1.034009674,5.974076095,6.55059572,5.29236581,5.360770947,10.81890296,13.4081769,8.870421294,7.758411767,8.270927332,10.92587794,11.68339262,7.574822958,7.171772661,5.673759537,4.170291764,3.232105539,3.250655409,0.932168575,7.353647663,6.908034252,4.93195121,6.169652522,10.19509154,11.24514124,9.274154902,8.311643394,9.378259237,14.11710664,13.13297088,9.317335703,7.134387175,7.208570909,5.313980725,3.363051934,1.872041318,42.85996769,396,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.120109605026482],[-68.28156339676138,12.11462067688773],[-68.2750798345976,12.11462071962822],[-68.27183814589637,12.120109633247626],[-68.2750798345976,12.125598389602162],[-68.28156339676138,12.125598411534407],[-68.28480517918855,12.120109605026482]]]}"
0.269922573,1.559499906,1.709997203,1.381543161,1.399399954,2.824215479,3.500131274,2.315574979,2.025290974,2.15908038,2.852140722,3.049885779,1.977366127,1.872152059,1.4811039,1.088631866,0.843723479,0.848565822,0.24333751,1.919629527,1.803304575,1.2874589,1.610554064,2.661372921,2.93548265,2.420967439,2.169709068,2.448143303,3.685193522,3.42829026,2.43223954,1.862392766,1.881758039,1.387185619,0.877906319,0.488686152,4.557443026,397,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.109131613300308],[-68.28156339676137,12.103642493142587],[-68.2750798345976,12.103642518450094],[-68.27183814589637,12.109131688751857],[-68.2750798345976,12.11462071962822],[-68.28156339676138,12.11462067688773],[-68.28480517918855,12.109131613300308]]]}"
0.111731801,0.645539687,0.707836567,0.571876236,0.579267883,1.169056282,1.448845,0.958509544,0.838349329,0.893730137,1.18061566,1.2624703,0.818511309,0.774958974,0.61308843,0.45062848,0.349251056,0.351255497,0.100727175,0.794611809,0.746460237,0.53293098,0.666673055,1.101649208,1.215114237,1.002135718,0.898129779,1.013384904,1.525449705,1.419107122,1.006801698,0.770919213,0.778935275,0.574211877,0.363400708,0.202286839,0,398,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.098153255506524],[-68.28156339676138,12.092663862048804],[-68.2750798345976,12.092663870041967],[-68.27183814589637,12.098153214000964],[-68.2750798345976,12.103642518450094],[-68.28156339676137,12.103642493142587],[-68.28480517918855,12.098153255506524]]]}"
0.113993644,0.658607675,0.722165663,0.583453016,0.590994296,1.192722077,1.478174703,0.977913135,0.855320456,0.911822365,1.204515464,1.288027119,0.835080847,0.790646859,0.625499491,0.459750781,0.356321123,0.358366139,0.102766246,0.810697536,0.761571208,0.54371937,0.680168851,1.123950445,1.239712413,1.022422458,0.916311075,1.033899367,1.556330155,1.447834827,1.027182898,0.786525318,0.794703657,0.585835938,0.370757212,0.206381832,0,399,"{""type"":""Polygon"",""coordinates"":[[[-68.28337824532782,12.089589940966754],[-68.28315972477307,12.088944614429096],[-68.28315080928007,12.08869606024093],[-68.28306165435055,12.087767354713584],[-68.28299924590026,12.08747523308978],[-68.28284313380153,12.086777558016378],[-68.28277626760602,12.086476692388274],[-68.28250425410705,12.08569625638275],[-68.28241509918232,12.085251462492495],[-68.28238389495881,12.085050911049283],[-68.2822366983604,12.084540728603033],[-68.2822366983604,12.084331462649482],[-68.28213417019931,12.083925942646424],[-68.2820583885156,12.08339832942264],[-68.28212079696097,12.083280621336128],[-68.28211188146875,12.083167290077292],[-68.28208513499214,12.08311497173788],[-68.28196022712767,12.083005909928366],[-68.2819245651593,12.08287075440407],[-68.2818309524929,12.082652791621811],[-68.28174625531916,12.082308322992551],[-68.28149207282716,12.081680367964683],[-68.2750798345976,12.081680420163595],[-68.27183814589637,12.087174375155076],[-68.2750798345976,12.092663870041967],[-68.28156339676138,12.092663862048804],[-68.28337824532782,12.089589940966754]]]}"
0.078551681,0.453838809,0.497635871,0.40205062,0.407247225,0.821890775,1.018592822,0.673868454,0.589391279,0.628326079,0.830017454,0.887564357,0.575444401,0.544825461,0.43102435,0.316808861,0.245536699,0.246945896,0.070815013,0.55864215,0.524789774,0.374670631,0.468696366,0.774501052,0.854271258,0.704539304,0.631419197,0.712447907,1.072448825,0.997685961,0.707819665,0.54198536,0.547620954,0.403692662,0.255484439,0.142215296,0,400,"{""type"":""Polygon"",""coordinates"":[[[-68.28149207282716,12.081680367964683],[-68.28146978409782,12.081623729230186],[-68.2812869255443,12.080987128926687],[-68.28116656640837,12.080577213586873],[-68.28097033462252,12.079914463786434],[-68.28085889098111,12.079792368627636],[-68.28081431352483,12.079644081355019],[-68.28082322901606,12.079561303651253],[-68.28075181411194,12.07945225256958],[-68.28068494792821,12.079260397074739],[-68.28063591272704,12.07876770520533],[-68.28054675781637,12.0785191327644],[-68.28046196967745,12.078240096515684],[-68.28036835702264,12.077904289915912],[-68.28026137113234,12.077524986042459],[-68.28018995623164,12.077084559336388],[-68.28006513936162,12.075824412317909],[-68.28009634357899,12.075501745803424],[-68.28007405485228,12.07531427210759],[-68.28006068161629,12.07518776723982],[-68.28005176612562,12.075000315554892],[-68.28006068161629,12.07462964737334],[-68.28006513936162,12.074603464865008],[-68.2800874280883,12.0744377882066],[-68.28009634357899,12.074350576922399],[-68.28013646328716,12.074184874211209],[-68.28017212525012,12.07392758366271],[-68.28021679367833,12.073495892950653],[-68.28023016691452,12.073216899393556],[-68.28025245564153,12.072972657010725],[-68.28021233593294,12.072745931025294],[-68.28021679367833,12.07256713428582],[-68.2802301669145,12.072353478872817],[-68.28024354015072,12.072192174493244],[-68.28025245564153,12.072074392890364],[-68.28027474436857,12.071830235297748],[-68.28029257535024,12.07166452823786],[-68.28035944153173,12.07155549510412],[-68.28027028662316,12.071564257681027],[-68.28014983652326,12.071516230263573],[-68.28009188583364,12.071437791627144],[-68.28018104074086,12.07141596207475],[-68.28026582887775,12.071389831975626],[-68.28036835702264,12.071424729299101],[-68.28036835702264,12.071324384501658],[-68.28032377956823,12.071141266843343],[-68.28040847673175,12.070792399916963],[-68.28047088516843,12.070700837664173],[-68.2750798345976,12.070700883024038],[-68.27183814589637,12.076190653898529],[-68.2750798345976,12.081680420163595],[-68.28149207282716,12.081680367964683]]]}"
0.061442763,0.354990626,0.389248487,0.314482144,0.318546905,0.642879179,0.796738617,0.527096801,0.461019145,0.491473768,0.649235832,0.694248755,0.450109962,0.42615997,0.337145262,0.247806434,0.192057676,0.193159943,0.055391177,0.436967318,0.410488144,0.293065644,0.36661214,0.605811155,0.668207046,0.551087399,0.493893189,0.557273472,0.838864534,0.780385368,0.553653286,0.42393845,0.42834659,0.31576654,0.199838752,0.111240149,1.56051445,401,"{""type"":""Polygon"",""coordinates"":[[[-68.28156339676138,12.059720864816445],[-68.2750798345976,12.059720821737978],[-68.27183814589637,12.065210928182521],[-68.2750798345976,12.070700883024038],[-68.28047088516843,12.070700837664173],[-68.2805289268343,12.070609248431554],[-68.28064482821814,12.070539548331174],[-68.28043968095004,12.070452325517868],[-68.28033269505909,12.07040432782692],[-68.28034606829542,12.070343287860773],[-68.28048871615039,12.070343319934649],[-68.28066265920037,12.070369487271522],[-68.28074289862074,12.069942104174837],[-68.28086334872674,12.06958892003516],[-68.28097925011389,12.069144145253688],[-68.28110861571375,12.068620917584],[-68.28118885513717,12.068333082084372],[-68.28132258751074,12.067770602207169],[-68.2814474953685,12.067181930306827],[-68.28149653057305,12.066907170721956],[-68.28156339676138,12.066689170257431],[-68.281581227745,12.066532180875537],[-68.2817284243353,12.06600022458034],[-68.28174179757319,12.065926037829682],[-68.28176854404904,12.06585195386946],[-68.28178191728698,12.065760345352045],[-68.28178191728698,12.065694931275953],[-68.28178191728698,12.06562516178705],[-68.28179083277895,12.065407129016164],[-68.28179529052493,12.065359171178116],[-68.28180420601691,12.065258900123347],[-68.28179974827093,12.06516296407963],[-68.28179974827093,12.065062624751684],[-68.28181757925489,12.064992910424719],[-68.2818309524929,12.064883880901704],[-68.2818309524929,12.064774830996068],[-68.28185769896895,12.064630978842187],[-68.28184432573093,12.064578611241012],[-68.28185769896895,12.064534995424207],[-68.28186661446097,12.064474005952466],[-68.28188444544504,12.064382432746244],[-68.28189336093709,12.064269014191273],[-68.28189336093709,12.064186179463988],[-68.28190673417518,12.064125142199567],[-68.2819245651593,12.06405534620478],[-68.28191564966724,12.063985591580316],[-68.28194239614348,12.063859161892912],[-68.28194685388952,12.063732643540376],[-68.28196914261976,12.063588758432882],[-68.28200043781659,12.063418734899502],[-68.28200043781659,12.063309686485223],[-68.28202272654696,12.063122166173928],[-68.2820138110548,12.062930298154457],[-68.28202272654696,12.062899796915689],[-68.2820138110548,12.062873596523367],[-68.28200935330872,12.062834364289394],[-68.28200489556266,12.062721009180859],[-68.28201826880087,12.062611981836008],[-68.28206284626167,12.062398337224204],[-68.28208959273825,12.062350387097592],[-68.28206284626167,12.062311066470848],[-68.28209405048433,12.062284927112433],[-68.28209405048433,12.062228225821217],[-68.28212079696097,12.062184631052705],[-68.28210296597653,12.062114891632763],[-68.28209850823045,12.062040735056817],[-68.28210742372264,12.061970954103492],[-68.28209850823045,12.061914266873673],[-68.28213862794543,12.06181399137354],[-68.28214308569154,12.061726755230668],[-68.28212079696097,12.061652626739688],[-68.28209850823045,12.061604712221495],[-68.28210742372264,12.061556707980266],[-68.28211188146875,12.06150004123008],[-68.28212971245318,12.061316845102361],[-68.28214308569154,12.061220967090371],[-68.2821564589299,12.061011605703042],[-68.28215200118379,12.060933094689176],[-68.28216537442216,12.060854638030687],[-68.28216091667603,12.060732574610903],[-68.28156339676138,12.059720864816445]]]}"
0.028852873,0.166699852,0.182786981,0.147677496,0.149586265,0.30188928,0.374140043,0.247519096,0.216489727,0.230790896,0.304874295,0.32601189,0.211366887,0.200120224,0.158319858,0.116367285,0.090188257,0.090705871,0.026011112,0.205195241,0.192760901,0.137620534,0.172157192,0.284482524,0.313782978,0.258784828,0.231927028,0.261689742,0.393921931,0.366460733,0.25998974,0.199077022,0.201147037,0.148280635,0.093842169,0.0522372,1.290087011,402,"{""type"":""Polygon"",""coordinates"":[[[-68.28174179757319,12.05942000229453],[-68.28171059335145,12.059354600278406],[-68.28168821364729,12.05928482174172],[-68.28164809393381,12.059228062025984],[-68.28154556577778,12.059084214849236],[-68.28150098831892,12.059023148237591],[-68.2815054460648,12.058979548539073],[-68.28141183340169,12.05883125057166],[-68.28134933398564,12.058722298208567],[-68.2812958410359,12.058648098353332],[-68.2813002987817,12.058635067010657],[-68.2813047565275,12.058604532939617],[-68.2812958410359,12.058582689094408],[-68.2812780100527,12.058547793867108],[-68.28125572132377,12.058521657021666],[-68.2812245171033,12.05848682394368],[-68.28121114386599,12.058469301191488],[-68.28119331288293,12.058425695767161],[-68.28117102415412,12.05837342821539],[-68.28115765091688,12.0583297747498],[-68.28114873542539,12.058290592674686],[-68.28114873542539,12.058246959297723],[-68.28114427767964,12.058225149631545],[-68.28115765091688,12.058207667026014],[-68.28113536218817,12.058142252104714],[-68.28113090444242,12.058089956674616],[-68.2810997002223,12.058015845673127],[-68.28105948953642,12.05796787201354],[-68.28102382757079,12.05790243728026],[-68.28101491207939,12.057837042650828],[-68.28100153884232,12.05776725891254],[-68.28099262335094,12.057680088927116],[-68.28097033462252,12.05768879314898],[-68.28094804589416,12.057684432095579],[-68.28093913040281,12.057662588524927],[-68.28095250363982,12.057640833091257],[-68.28097925011389,12.057627725669644],[-68.28097033462252,12.057549265991799],[-68.28094804589416,12.057444573732845],[-68.28094358814849,12.057287592588017],[-68.28090346843754,12.05717857372438],[-68.28083660225295,12.057069515074696],[-68.28072506763841,12.056899466682674],[-68.28059579301716,12.056751229502053],[-68.28048871615039,12.05662476631524],[-68.280381730259,12.056524440941674],[-68.28031932182279,12.056445984758147],[-68.28018104074086,12.056384937786923],[-68.28013200554182,12.056389246988317],[-68.28004285063497,12.056406725642185],[-68.27998935769119,12.056350030609009],[-68.27994478023824,12.056280256536361],[-68.27986444984894,12.056214804276637],[-68.2797663794537,12.056158179803976],[-68.27959243641706,12.05606218511276],[-68.279489908279,12.055966249722758],[-68.27930714073081,12.055896488804656],[-68.2792134371109,12.055831099151671],[-68.27899045888832,12.055709011473088],[-68.27872299419619,12.055613049237186],[-68.27853567794101,12.055521472425339],[-68.2783973968804,12.05548220086225],[-68.27818342513723,12.055351397266438],[-68.27772855324756,12.05521619256304],[-68.27751012377259,12.055146488269385],[-68.27736738498008,12.055033067342563],[-68.27722919490799,12.054928397861602],[-68.27703742093318,12.054876063818575],[-68.27696609702689,12.054823753237276],[-68.2768590201939,12.05476269950472],[-68.27676094982438,12.05470163920784],[-68.27660938652772,12.054618806673528],[-68.2763908661,12.054496672979285],[-68.27628378927248,12.054435619552631],[-68.27615005695748,12.054335339999238],[-68.27604752885037,12.054252471924453],[-68.2759003323327,12.054230716249464],[-68.27581563520258,12.054178386153005],[-68.27567735417517,12.054091129960751],[-68.27557928381601,12.05401265110081],[-68.27532064371705,12.053864411757042],[-68.2751690804399,12.053772788551633],[-68.2750352571639,12.053685567007417],[-68.2749059826072,12.053620160907872],[-68.27463396929431,12.05345448335992],[-68.27453589894436,12.053367295833395],[-68.27441544890534,12.053284367522298],[-68.27426388564064,12.053188472596915],[-68.27416572431962,12.053123051696053],[-68.27408994268872,12.053061999084466],[-68.27397404137186,12.052983549558473],[-68.27387588005345,12.052922483590347],[-68.2737733519674,12.052843972170125],[-68.2730018895585,12.052259619527268],[-68.27183814589637,12.054230679252518],[-68.2750798345976,12.059720821737978],[-68.28156339676138,12.059720864816445],[-68.28174179757319,12.05942000229453]]]}"
0.058631097,0.338745993,0.371436185,0.300091209,0.303969963,0.61346055,0.760279262,0.50297646,0.439922567,0.468983565,0.61952632,0.662479418,0.429512594,0.406658573,0.321717243,0.236466627,0.183268973,0.184320802,0.052856436,0.416971369,0.391703901,0.279654742,0.349835696,0.578088791,0.637629395,0.525869234,0.471292271,0.531772225,0.800477469,0.744674359,0.528317702,0.404538717,0.408745132,0.301316832,0.190693982,0.106149719,0,357,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.246336727415844],[-68.29128874658092,12.240846063031563],[-68.28480517918855,12.240846071863272],[-68.28393118786491,12.242327699960796],[-68.2844707571862,12.242959526391596],[-68.2848363834183,12.243264582324645],[-68.28512622795837,12.243451917940625],[-68.28551414294672,12.243691638934886],[-68.28583519173498,12.243922549075842],[-68.2862365709628,12.244157867296071],[-68.28646391609327,12.244245043439776],[-68.28669580995009,12.244349636490828],[-68.2870882737097,12.244510867766023],[-68.2873156188556,12.244558774548773],[-68.28743161127856,12.244597985077805],[-68.28747618875903,12.244680779766579],[-68.28745390001878,12.244842028922669],[-68.28746727326292,12.244876886538256],[-68.28749847749933,12.244898726345465],[-68.28756534372046,12.244894365839937],[-68.28766341417875,12.244828942200778],[-68.28776157561227,12.24476797163224],[-68.28784181507932,12.244798468627973],[-68.28791759679868,12.244859470248931],[-68.28794434328796,12.24492482231093],[-68.2879666320291,12.244998944806264],[-68.28801575823415,12.245011972921162],[-68.28806033571668,12.244998939618366],[-68.28811382869593,12.24497281118659],[-68.28817177942369,12.244985826623378],[-68.28821635690677,12.244994527595127],[-68.28824756114503,12.245003277435046],[-68.28826539213833,12.245033810482413],[-68.28826539213833,12.245072998159351],[-68.28823418790004,12.245129615999343],[-68.28824756114503,12.245168837173965],[-68.28829222960282,12.245199362403456],[-68.28842150430539,12.24526041595701],[-68.28860882071348,12.245343219279748],[-68.28880050389836,12.24535187662644],[-68.28887182787486,12.245369288902724],[-68.28892541183195,12.245421625894336],[-68.28896107382052,12.24550879033952],[-68.2889833625634,12.245648199610194],[-68.28905914428952,12.245709202075853],[-68.2891081795243,12.245709214975953],[-68.2891885099743,12.245687441620627],[-68.28931332693719,12.245613356684457],[-68.28947380589125,12.245648253296725],[-68.2895541363435,12.245713582912815],[-68.2895942560826,12.24579634072307],[-68.28953184759962,12.245931477511327],[-68.28956750958986,12.246001189058761],[-68.28963437582179,12.246001191628327],[-68.28971015755172,12.245918366618351],[-68.28979940350317,12.245900951262149],[-68.28990193172744,12.245914023301166],[-68.29004012194403,12.245979435618182],[-68.29016057214062,12.246066518284168],[-68.29018286088558,12.246097090499147],[-68.29018286088558,12.246140642424072],[-68.29015611439164,12.246227761804594],[-68.29018731863458,12.2462800637604],[-68.29024972712067,12.246314935132444],[-68.2903834595919,12.246375945887989],[-68.29053957178452,12.246402084878145],[-68.29068221975704,12.246362895809847],[-68.29081604320716,12.246367189133263],[-68.29088736719471,12.246423872598896],[-68.29087399394702,12.246532843305468],[-68.2908962826932,12.246589431877013],[-68.29096314893194,12.246619978505406],[-68.291498260803,12.246698389840695],[-68.29161871101293,12.246728912808665],[-68.29170340825335,12.246768093685946],[-68.29175690124758,12.24677687181971],[-68.29184159848889,12.246750682638893],[-68.29199325294915,12.246711494865929],[-68.29226526665244,12.246667914121094],[-68.29243020339229,12.246672222091325],[-68.29251499161235,12.246685311577432],[-68.29256402686002,12.246707141492163],[-68.29261306210789,12.246737616101958],[-68.29265318185628,12.246746360731118],[-68.292715590354,12.246737597046353],[-68.29276462560242,12.246737609393064],[-68.29287170257408,12.2467594539002],[-68.29312142754523,12.246824767300001],[-68.2931348007952,12.2468378911685],[-68.2931303430452,12.24685530673808],[-68.29310359654532,12.246872694265814],[-68.29309913879536,12.246903200423017],[-68.29311696979525,12.246920644048611],[-68.29316154729514,12.246946799003194],[-68.29322395579521,12.246951125799812],[-68.29330865304577,12.246951117080505],[-68.2934825962731,12.246977326829931],[-68.2934959695234,12.247012186115727],[-68.2934825962731,12.247051342398603],[-68.29339789902144,12.247068805311036],[-68.29336214604642,12.247099281273773],[-68.29336214604642,12.247151561480544],[-68.29344247652226,12.247234429209724],[-68.29380364525865,12.247421733774301],[-68.2938705115119,12.247452280545897],[-68.29453044051057,12.246336727415844]]]}"
0.22044908,1.273662727,1.396575715,1.128323268,1.142907131,2.306571453,2.858600195,1.891158528,1.654080013,1.76334746,2.329378339,2.490879176,1.614939202,1.529009576,1.20963575,0.889099013,0.689079327,0.69303413,0.198736733,1.567785014,1.472780992,1.051483496,1.315359285,2.173575934,2.397444719,1.97723384,1.772028046,1.999428711,3.009742802,2.799926757,1.986439914,1.521039041,1.536854894,1.13293153,0.716996875,0.39911598,0,358,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.235359639409031],[-68.29128874658092,12.229873053378325],[-68.28480517918855,12.229873043232262],[-68.28156339676138,12.235359645559504],[-68.28480517918855,12.240846071863272],[-68.29128874658092,12.240846063031563],[-68.29453044051057,12.235359639409031]]]}"
0.132056291,0.762966104,0.836595053,0.675902964,0.684639176,1.381712605,1.712396075,1.132866511,0.990848646,1.056303458,1.395374683,1.492119028,0.967402004,0.915927314,0.724611829,0.532599719,0.412781313,0.415150368,0.119049878,0.939155085,0.882244533,0.629873397,0.787943725,1.302043899,1.436148697,1.184428477,1.061503412,1.197723941,1.802935504,1.677248747,1.189943223,0.9111527,0.920626923,0.678663462,0.429504846,0.239083676,0,359,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.22438644641813],[-68.29128874658092,12.218899658448354],[-68.28480517918855,12.218899629439939],[-68.28156339676138,12.22438641472215],[-68.28480517918855,12.229873043232262],[-68.29128874658092,12.229873053378325],[-68.29453044051057,12.22438644641813]]]}"
0.110462307,0.638205082,0.699794149,0.565378596,0.572686256,1.155773492,1.432383262,0.947618988,0.82882403,0.883575603,1.167201544,1.248126146,0.809211406,0.766153913,0.606122537,0.445508452,0.345282876,0.347264541,0.099582716,0.785583453,0.737978979,0.526875834,0.659098332,1.0891323,1.201308148,0.990749484,0.887925257,1.00187085,1.508117586,1.40298326,0.995362447,0.762160054,0.770085036,0.567687697,0.359271759,0.199988461,0,360,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.213412786646467],[-68.29128874658092,12.207925797659495],[-68.28480517918855,12.207925749907124],[-68.28156339676138,12.213412717340807],[-68.28480517918855,12.218899629439939],[-68.29128874658092,12.218899658448354],[-68.29453044051057,12.213412786646467]]]}"
0.34537799,1.995449798,2.188017812,1.767746195,1.790594766,3.61370987,4.478574346,2.962881635,2.591450272,2.762639792,3.649441459,3.902465115,2.530128309,2.395502188,1.895138612,1.392953112,1.079581889,1.08577788,0.311361216,2.456251735,2.307408774,1.647361181,2.060775873,3.405345541,3.75608119,3.097735997,2.776239684,3.132508734,4.715369735,4.386650564,3.112159181,2.383014753,2.407793478,1.774965972,1.123320359,0.625295763,28.77551538,361,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.20243866183727],[-68.29128874658092,12.196951390465667],[-68.28480517918855,12.196951406377389],[-68.28156339676138,12.202438637448388],[-68.28480517918855,12.207925749907124],[-68.29128874658092,12.207925797659495],[-68.29453044051057,12.20243866183727]]]}"
0.791608212,4.573581658,5.014948607,4.05168378,4.104052802,8.282642439,10.26491642,6.790940637,5.939617968,6.33198526,8.36453944,8.944471036,5.799067644,5.490503878,4.343667883,3.192656024,2.474407488,2.488608725,0.713641578,5.629742208,5.288593294,3.775760681,4.723309405,7.805070287,8.60895823,7.10002755,6.363156261,7.179726847,10.80765282,10.05422666,7.133085535,5.461882604,5.518675585,4.068231534,2.574656297,1.433181254,29.30988625,362,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.191459712541345],[-68.29128874658092,12.185972242319549],[-68.28480517918855,12.185972239871441],[-68.28156339676138,12.191459733600615],[-68.28480517918855,12.196951406377389],[-68.29128874658092,12.196951390465667],[-68.29453044051057,12.191459712541345]]]}"
1.86189005,10.75722317,11.79533354,9.529701223,9.652874974,19.48106307,24.14344057,15.97252854,13.97018808,14.89304957,19.67368773,21.03770694,13.63960884,12.91385611,10.21645798,7.509237995,5.81989249,5.853294331,1.678509818,13.24134943,12.43895543,8.880720451,11.10938793,18.35779681,20.24856928,16.69951173,14.96636486,16.88696733,25.4199754,23.64789074,16.77726537,12.8465379,12.98011691,9.568622081,6.055681183,3.370892157,808.7687716,363,"{""type"":""Polygon"",""coordinates"":[[[-68.2939552087665,12.181461057508152],[-68.29392846226499,12.181400032522898],[-68.29371449025481,12.180924916653671],[-68.29342910327199,12.180388814962907],[-68.29323732904527,12.17989191481541],[-68.29279592082598,12.178627871213584],[-68.29197987970034,12.17667079225509],[-68.29184159848889,12.176509539564035],[-68.29183268298978,12.176492106272791],[-68.29165883075834,12.176217441577656],[-68.29131995082656,12.175676984860889],[-68.29122178936606,12.175472132485957],[-68.29104793714264,12.175337005221762],[-68.29079821221032,12.174997046825897],[-68.28480517918855,12.17499697405238],[-68.28156339676138,12.180484729774548],[-68.28480517918855,12.185972239871441],[-68.29128874658092,12.185972242319549],[-68.2939552087665,12.181461057508152]]]}"
1.171210373,6.766764432,7.419781309,5.99459936,6.072081037,12.25444165,15.18728135,10.04741985,8.787860077,9.368380309,12.37561106,13.23363887,8.579911261,8.123380982,6.426599436,4.723639546,3.660967221,3.681978426,1.055856163,8.329388635,7.8246476,5.586362034,6.98829147,11.54785801,12.73723674,10.50472417,9.414498898,10.62264189,15.99027757,14.87555871,10.55363456,8.081034877,8.165061886,6.019082296,3.80928862,2.120438764,262.3284886,364,"{""type"":""Polygon"",""coordinates"":[[[-68.29079821221032,12.174997046825897],[-68.29005349519089,12.173990135615336],[-68.28954076309716,12.173301411337853],[-68.28896998931766,12.17225096696758],[-68.28894324282622,12.172203030636549],[-68.28863110945575,12.171636336914652],[-68.28853294801556,12.171387894828468],[-68.28856861000301,12.170895324247432],[-68.28821635690677,12.170677368266878],[-68.28800684273766,12.17018047843324],[-68.28798901174471,12.170119454355076],[-68.28793988553974,12.170058412562442],[-68.2879265122951,12.170019225879647],[-68.28793097004332,12.169997379774506],[-68.28790422355407,12.169945084877808],[-68.28790868130227,12.169927681165339],[-68.28789085030945,12.169888457822553],[-68.28781952633842,12.16980560410442],[-68.2877392868715,12.169583318591531],[-68.28772145587892,12.169548455526915],[-68.28771254038264,12.16949614330713],[-68.28768124517124,12.16945688484576],[-68.2876054634533,12.169238997156839],[-68.28761883669762,12.169160543756568],[-68.28756980146854,12.169121310636648],[-68.28756980146854,12.169090790176064],[-68.28753859723197,12.169064619605662],[-68.28753859723197,12.169029739105532],[-68.28749401975126,12.168955662315486],[-68.28746281551487,12.168868451042771],[-68.28745835776682,12.168811815927706],[-68.28744052677465,12.168742072852853],[-68.2874137802864,12.168694138914034],[-68.28742715353052,12.16862432380777],[-68.28746727326292,12.168559006716736],[-68.28751185074353,12.16851972203142],[-68.2874895620032,12.1684413046666],[-68.28746727326292,12.168393325338954],[-68.28744498452268,12.168332348218788],[-68.28742715353052,12.168232085346638],[-68.28738703379823,12.168110003569877],[-68.2873289920996,12.168079492588243],[-68.2873156188556,12.16803158688316],[-68.28730224561161,12.167979238931572],[-68.28728887236763,12.1678877332106],[-68.28730224561161,12.167835358673095],[-68.28734682309162,12.167748196389732],[-68.28736465408367,12.167739458586462],[-68.28739149154626,12.167726441605222],[-68.28740486479035,12.167700309372291],[-68.28740486479035,12.167665429367032],[-68.28738703379823,12.167600047206026],[-68.28737802732773,12.167578248669857],[-68.2873289920996,12.167573896535327],[-68.28728441461963,12.167582578787197],[-68.28725321038377,12.167604368784607],[-68.28719971740816,12.167552102296398],[-68.28719971740816,12.167473622505028],[-68.2872041751561,12.16736901955375],[-68.28719525966021,12.16728182886039],[-68.28720863290408,12.167098737678517],[-68.28718634416428,12.16701587945697],[-68.28717742866839,12.166976648694135],[-68.28716851317249,12.166937417949976],[-68.28714622443277,12.166854642157686],[-68.28712839344104,12.166688981742373],[-68.28711502019723,12.166017688324485],[-68.28711947794517,12.165629774897004],[-68.28711947794517,12.165607975371715],[-68.28711502019723,12.165525182848887],[-68.28717297092044,12.164906225765149],[-68.28717297092044,12.164819028288507],[-68.28718188641633,12.164718742242163],[-68.28719080191225,12.164653335200855],[-68.2872041751561,12.164500767583545],[-68.28722646389593,12.164374350232853],[-68.2872309216439,12.16435694741814],[-68.2872309216439,12.164339508005696],[-68.2872309216439,12.164308989041142],[-68.28722646389593,12.164265436199594],[-68.28721309065203,12.16420437079704],[-68.28719525966021,12.164138991261725],[-68.28715959767659,12.16402131186296],[-68.28591997991167,12.16402130590534],[-68.2859913038719,12.16413467106922],[-68.2859913038719,12.164239224400228],[-68.2859734728818,12.164247962067448],[-68.28533583305376,12.164609755832297],[-68.2853135443173,12.164618456763646],[-68.2852957133282,12.164618474701127],[-68.28528224911193,12.164622881638472],[-68.28526887587012,12.164622853959106],[-68.28512177021116,12.164640317732466],[-68.28501924202565,12.164710054381246],[-68.2850103265313,12.164740582044445],[-68.2847739749589,12.164914916313604],[-68.28476060171764,12.164923608217642],[-68.2847472284764,12.164932300120315],[-68.28468027129597,12.164980276489961],[-68.28458220086117,12.164997731652239],[-68.28439051774085,12.164723132140331],[-68.28156339676138,12.169509184101306],[-68.28480517918855,12.17499697405238],[-68.29079821221032,12.174997046825897]]]}"
