_mean,_sum,id,2000,2005,2010,2015,2020,2024,2028,2038,.geo
1.000729291,109.0794928,Airpot,73.40737168,81.04766989,89.48317647,98.79665735,109.0794928,118.071151,138.3391717,162.0863883,"{""type"":""MultiPolygon"",""coordinates"":[[[[-68.27722473716376,12.136575696194145],[-68.2773228075373,12.136444915763697],[-68.27739858919016,12.136375137035055],[-68.2774297934003,12.136344634153316],[-68.27744316663323,12.136327226572584],[-68.27745208212188,12.136309782893392],[-68.27751012377259,12.136270540509058],[-68.27757253219357,12.136222609924353],[-68.27760819414857,12.13618770245715],[-68.2776572293369,12.136135387386728],[-68.27768397580334,12.136100572194236],[-68.27771072226986,12.136070033172066],[-68.27771518001428,12.136039478186028],[-68.27772409550312,12.136035109718797],[-68.27775529971417,12.136035115614405],[-68.27776421520305,12.136026388738944],[-68.27777758843638,12.136004622731752],[-68.2778445455777,12.135943578117928],[-68.27788912302253,12.135900025947032],[-68.27793370046754,12.135856391530288],[-68.27796044693466,12.135830210874577],[-68.27796936242369,12.135804050383472],[-68.27798719340178,12.135795395646396],[-68.27800502437995,12.135782300272043],[-68.27801393986901,12.13577793178436],[-68.27807189054819,12.135729964914134],[-68.2781030947602,12.135725612306361],[-68.27813438994664,12.135703833538349],[-68.2781655941588,12.1356776889137],[-68.27820571386029,12.13564717578134],[-68.27823246032801,12.135620995076032],[-68.2782458335619,12.135612304237906],[-68.27826812228507,12.135599162659146],[-68.27828595326366,12.135594866279973],[-68.27833498845489,12.13559485180092],[-68.27836619266759,12.135603574336011],[-68.278388481391,12.135616665384058],[-68.27841086108884,12.135634040053706],[-68.27843314981234,12.135647131108106],[-68.27845989628061,12.135655899820202],[-68.27848218500421,12.135660191830157],[-68.27849555823838,12.135651500964196],[-68.27850447372785,12.135642774036858],[-68.27850893147259,12.135612301253166],[-68.27850447372785,12.135573039552243],[-68.27850001598311,12.135551211477855],[-68.27848218500421,12.135520722902184],[-68.27846881177004,12.135494546562764],[-68.27845098079118,12.135464058012472],[-68.27843314981234,12.135442286268406],[-68.27841531883354,12.135429149088473],[-68.278388481391,12.135416096816972],[-68.27835281943355,12.135398621489731],[-68.27832161522089,12.135394339631791],[-68.27826812228507,12.135398676494033],[-68.27821017160491,12.13539870112523],[-68.27815222092501,12.135398643507221],[-68.27810764347915,12.135385618900969],[-68.27805851731452,12.135376826933259],[-68.27801393986901,12.135368160705754],[-68.27796490467915,12.135350741647466],[-68.27789358076704,12.13533766511401],[-68.2778445455777,12.135333238951926],[-68.27782225685534,12.135346380454655],[-68.27780442587749,12.135372468687681],[-68.27778650392528,12.135394273326497],[-68.27778204618083,12.13542046976699],[-68.27778204618083,12.135442261668336],[-68.27779096166974,12.135459685099299],[-68.27778650392528,12.13546844802647],[-68.27777313069194,12.13548585557695],[-68.27775975745861,12.135516338276375],[-68.27773301099198,12.135538160459657],[-68.27767506031452,12.13558612712006],[-68.27761710963735,12.135638452142166],[-68.27755470121612,12.135695099447949],[-68.27746545535486,12.13578227818838],[-68.27740750467875,12.13584331991031],[-68.27728268783893,12.135961054957985],[-68.27711766032833,12.136104854628396],[-68.27694826605038,12.136248789926492],[-68.27689913989074,12.136292380417304],[-68.2768322737294,12.136353349718329],[-68.2768010695209,12.136383934648535],[-68.27676540756842,12.136423118021105],[-68.27672974561608,12.13644930842424],[-68.27660038006539,12.136571357758067],[-68.27659146457741,12.13657572614879],[-68.27722473716376,12.136575696194145]]],[[[-68.28156339676138,12.125598411534407],[-68.2750798345976,12.125598389602162],[-68.27183814589637,12.131087127939242],[-68.2750798345976,12.136575691062486],[-68.27609656403192,12.136575738030979],[-68.27620800762712,12.136475411545678],[-68.27622138085862,12.136453645758035],[-68.27622583860244,12.136431889952766],[-68.27623475409013,12.136192086784606],[-68.27623475409013,12.136174653282948],[-68.27622583860246,12.136161588153707],[-68.27602078238782,12.135943570773767],[-68.2760073181822,12.135934902716834],[-68.27598948720721,12.135930482118255],[-68.27555253735456,12.135917395615087],[-68.27553024863674,12.135917461678403],[-68.27552579089318,12.135904350511277],[-68.27541434730479,12.135782318320013],[-68.2754053408434,12.135773604173945],[-68.27539642535639,12.135773531921195],[-68.27528943951276,12.135764852750793],[-68.27528052402585,12.135764862726496],[-68.27527606628237,12.135756109929698],[-68.27528052402585,12.135655904425937],[-68.27529389725622,12.13564713167827],[-68.2753117282301,12.135647111713808],[-68.27543217827886,12.135651548280185],[-68.27570410063693,12.135668964671261],[-68.27571310709855,12.135668962123411],[-68.2757309380731,12.135673300467834],[-68.27582455068992,12.135725618948317],[-68.27584238166465,12.135729957294288],[-68.2758602126394,12.135734377872804],[-68.27625704280935,12.135747385041894],[-68.27629270476021,12.135747427206116],[-68.27632845768555,12.13572996114713],[-68.27654242939371,12.135520683800454],[-68.27675649208034,12.135337645969402],[-68.2769304350739,12.135158888157857],[-68.27708645611904,12.135001934630361],[-68.2771354913051,12.134953978464942],[-68.2771889842356,12.134919133384432],[-68.27727823009468,12.13487553864168],[-68.27731834979303,12.13485810091939],[-68.27735846949152,12.13484066318496],[-68.27739413144585,12.134827547721114],[-68.27740750467875,12.134823215329355],[-68.27742533565599,12.13479268669666],[-68.27745208212188,12.134766506295373],[-68.27746991309918,12.134753493268462],[-68.27747882858785,12.134753483153053],[-68.27749665956519,12.134757821265389],[-68.27754132798303,12.134770935399061],[-68.2775680744492,12.134779621739142],[-68.27757698993794,12.13477961162099],[-68.27758590542669,12.134783959849996],[-68.27759482091544,12.13478830807925],[-68.27759927865982,12.134783985788339],[-68.27761265189297,12.134784011725861],[-68.27762602512612,12.13477959708108],[-68.27764385610371,12.134775218490905],[-68.27764831384809,12.13477089619805],[-68.2776572293369,12.134762169378996],[-68.2777196377587,12.134775255796141],[-68.27775529971417,12.134788372583431],[-68.27778204618083,12.134805775617734],[-68.27779096166974,12.134805765492077],[-68.27781334136641,12.134823222159232],[-68.27782671459983,12.1348406815085],[-68.27784900332217,12.134853772380007],[-68.27787574978906,12.134858100358471],[-68.27789803851152,12.134836324367686],[-68.27791586948953,12.13481451232268],[-68.27795598919012,12.13479271606118],[-68.27800502437995,12.134770909651136],[-68.2784554385359,12.134762147742437],[-68.27866941028412,12.13475779223761],[-68.2788299800723,12.134757781136276],[-68.2788923885005,12.134753433786745],[-68.2789414236943,12.134762217934705],[-68.27901283858732,12.13477965972856],[-68.27906633152662,12.134792673808178],[-68.27911982446614,12.134818845275097],[-68.27915994417094,12.134862424459092],[-68.2791822328959,12.13491909920557],[-68.27919114838589,12.134940880990946],[-68.27920897936589,12.134971451629715],[-68.27922681034593,12.135001940048392],[-68.27925801456105,12.13505424633124],[-68.27927584554116,12.135076017985057],[-68.27929813426634,12.135080392068595],[-68.27932942945604,12.135080405021737],[-68.2793561759264,12.135071739921749],[-68.27938292239679,12.135054275777094],[-68.27940966886725,12.135028094822438],[-68.27942749984759,12.134980132042521],[-68.27944087308286,12.134958365880811],[-68.27946316180837,12.134932231132485],[-68.27949436602411,12.134892928761783],[-68.27952111249485,12.134853754836527],[-68.27954785896563,12.134823215470483],[-68.27963710484306,12.134727318435768],[-68.27972625974681,12.134653205878333],[-68.27983324563218,12.134561639254345],[-68.2799848999459,12.134448319118906],[-68.28011863230574,12.134356721572138],[-68.28019896269679,12.13430441835433],[-68.28026582887775,12.134260880918312],[-68.28065374370925,12.134016741960881],[-68.28114427767964,12.133689722455085],[-68.28140291791001,12.133519700052556],[-68.28174179757319,12.133293007152202],[-68.28214754343766,12.133000983085372],[-68.28243293016722,12.132817852341402],[-68.28261133099203,12.132682706084688],[-68.2827227746499,12.13258681472199],[-68.28283867605516,12.132486518559627],[-68.28293237970388,12.132390655382961],[-68.28302599237891,12.132285985736614],[-68.28310623181522,12.132194447982986],[-68.2832177664521,12.132085488610404],[-68.28344065378005,12.131880547609537],[-68.28361459687316,12.131736729753769],[-68.28373941378041,12.131601555520149],[-68.28390444138424,12.131435873845971],[-68.28405154702858,12.131270205686231],[-68.28429681408085,12.13103041886958],[-68.28452870789705,12.13078633036972],[-68.28459111635522,12.130720963253674],[-68.28156339676138,12.125598411534407]]]]}"
0.324696725,42.85996769,396,28.84352959,31.84558732,35.16010163,38.81959325,42.85996769,46.3930074,54.35680234,63.68765738,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.120109605026482],[-68.28156339676138,12.11462067688773],[-68.2750798345976,12.11462071962822],[-68.27183814589637,12.120109633247626],[-68.2750798345976,12.125598389602162],[-68.28156339676138,12.125598411534407],[-68.28480517918855,12.120109605026482]]]}"
0.035885378,4.557443026,397,3.067028509,3.386247299,3.738690638,4.127816563,4.557443026,4.933122899,5.779939722,6.772120597,"{""type"":""Polygon"",""coordinates"":[[[-68.28480517918855,12.109131613300308],[-68.28156339676137,12.103642493142587],[-68.2750798345976,12.103642518450094],[-68.27183814589637,12.109131688751857],[-68.2750798345976,12.11462071962822],[-68.28156339676138,12.11462067688773],[-68.28480517918855,12.109131613300308]]]}"
0.014862042,1.56051445,401,1.05018149,1.159485223,1.280165376,1.413406017,1.56051445,1.689151027,1.979109647,2.318842383,"{""type"":""Polygon"",""coordinates"":[[[-68.28156339676138,12.059720864816445],[-68.2750798345976,12.059720821737978],[-68.27183814589637,12.065210928182521],[-68.2750798345976,12.070700883024038],[-68.28047088516843,12.070700837664173],[-68.2805289268343,12.070609248431554],[-68.28064482821814,12.070539548331174],[-68.28043968095004,12.070452325517868],[-68.28033269505909,12.07040432782692],[-68.28034606829542,12.070343287860773],[-68.28048871615039,12.070343319934649],[-68.28066265920037,12.070369487271522],[-68.28074289862074,12.069942104174837],[-68.28086334872674,12.06958892003516],[-68.28097925011389,12.069144145253688],[-68.28110861571375,12.068620917584],[-68.28118885513717,12.068333082084372],[-68.28132258751074,12.067770602207169],[-68.2814474953685,12.067181930306827],[-68.28149653057305,12.066907170721956],[-68.28156339676138,12.066689170257431],[-68.281581227745,12.066532180875537],[-68.2817284243353,12.06600022458034],[-68.28174179757319,12.065926037829682],[-68.28176854404904,12.06585195386946],[-68.28178191728698,12.065760345352045],[-68.28178191728698,12.065694931275953],[-68.28178191728698,12.06562516178705],[-68.28179083277895,12.065407129016164],[-68.28179529052493,12.065359171178116],[-68.28180420601691,12.065258900123347],[-68.28179974827093,12.06516296407963],[-68.28179974827093,12.065062624751684],[-68.28181757925489,12.064992910424719],[-68.2818309524929,12.064883880901704],[-68.2818309524929,12.064774830996068],[-68.28185769896895,12.064630978842187],[-68.28184432573093,12.064578611241012],[-68.28185769896895,12.064534995424207],[-68.28186661446097,12.064474005952466],[-68.28188444544504,12.064382432746244],[-68.28189336093709,12.064269014191273],[-68.28189336093709,12.064186179463988],[-68.28190673417518,12.064125142199567],[-68.2819245651593,12.06405534620478],[-68.28191564966724,12.063985591580316],[-68.28194239614348,12.063859161892912],[-68.28194685388952,12.063732643540376],[-68.28196914261976,12.063588758432882],[-68.28200043781659,12.063418734899502],[-68.28200043781659,12.063309686485223],[-68.28202272654696,12.063122166173928],[-68.2820138110548,12.062930298154457],[-68.28202272654696,12.062899796915689],[-68.2820138110548,12.062873596523367],[-68.28200935330872,12.062834364289394],[-68.28200489556266,12.062721009180859],[-68.28201826880087,12.062611981836008],[-68.28206284626167,12.062398337224204],[-68.28208959273825,12.062350387097592],[-68.28206284626167,12.062311066470848],[-68.28209405048433,12.062284927112433],[-68.28209405048433,12.062228225821217],[-68.28212079696097,12.062184631052705],[-68.28210296597653,12.062114891632763],[-68.28209850823045,12.062040735056817],[-68.28210742372264,12.061970954103492],[-68.28209850823045,12.061914266873673],[-68.28213862794543,12.06181399137354],[-68.28214308569154,12.061726755230668],[-68.28212079696097,12.061652626739688],[-68.28209850823045,12.061604712221495],[-68.28210742372264,12.061556707980266],[-68.28211188146875,12.06150004123008],[-68.28212971245318,12.061316845102361],[-68.28214308569154,12.061220967090371],[-68.2821564589299,12.061011605703042],[-68.28215200118379,12.060933094689176],[-68.28216537442216,12.060854638030687],[-68.28216091667603,12.060732574610903],[-68.28156339676138,12.059720864816445]]]}"
0.214742652,28.77551538,361,19.36509695,21.38063179,23.60594512,26.06287085,28.77551538,31.14754327,36.49431126,42.75890215,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.20243866183727],[-68.29128874658092,12.196951390465667],[-68.28480517918855,12.196951406377389],[-68.28156339676138,12.202438637448388],[-68.28480517918855,12.207925749907124],[-68.29128874658092,12.207925797659495],[-68.29453044051057,12.20243866183727]]]}"
0.230786506,29.30988625,362,19.72471322,21.77767722,24.04431535,26.54686701,29.30988625,31.72596348,37.17202274,43.55294915,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.191459712541345],[-68.29128874658092,12.185972242319549],[-68.28480517918855,12.185972239871441],[-68.28156339676138,12.191459733600615],[-68.28480517918855,12.196951406377389],[-68.29128874658092,12.196951390465667],[-68.29453044051057,12.191459712541345]]]}"
6.269525361,808.7687716,Republiek,544.2781984,600.9271105,663.4720868,732.5267945,808.7687716,875.4373284,1025.714358,1201.78785,"{""type"":""Polygon"",""coordinates"":[[[-68.2939552087665,12.181461057508152],[-68.29392846226499,12.181400032522898],[-68.29371449025481,12.180924916653671],[-68.29342910327199,12.180388814962907],[-68.29323732904527,12.17989191481541],[-68.29279592082598,12.178627871213584],[-68.29197987970034,12.17667079225509],[-68.29184159848889,12.176509539564035],[-68.29183268298978,12.176492106272791],[-68.29165883075834,12.176217441577656],[-68.29131995082656,12.175676984860889],[-68.29122178936606,12.175472132485957],[-68.29104793714264,12.175337005221762],[-68.29079821221032,12.174997046825897],[-68.28480517918855,12.17499697405238],[-68.28156339676138,12.180484729774548],[-68.28480517918855,12.185972239871441],[-68.29128874658092,12.185972242319549],[-68.2939552087665,12.181461057508152]]]}"
4.231104656,262.3284886,364,176.5395527,194.9139311,215.2007296,237.5989944,262.3284886,283.9527925,332.6959531,389.8063345,"{""type"":""Polygon"",""coordinates"":[[[-68.29079821221032,12.174997046825897],[-68.29005349519089,12.173990135615336],[-68.28954076309716,12.173301411337853],[-68.28896998931766,12.17225096696758],[-68.28894324282622,12.172203030636549],[-68.28863110945575,12.171636336914652],[-68.28853294801556,12.171387894828468],[-68.28856861000301,12.170895324247432],[-68.28821635690677,12.170677368266878],[-68.28800684273766,12.17018047843324],[-68.28798901174471,12.170119454355076],[-68.28793988553974,12.170058412562442],[-68.2879265122951,12.170019225879647],[-68.28793097004332,12.169997379774506],[-68.28790422355407,12.169945084877808],[-68.28790868130227,12.169927681165339],[-68.28789085030945,12.169888457822553],[-68.28781952633842,12.16980560410442],[-68.2877392868715,12.169583318591531],[-68.28772145587892,12.169548455526915],[-68.28771254038264,12.16949614330713],[-68.28768124517124,12.16945688484576],[-68.2876054634533,12.169238997156839],[-68.28761883669762,12.169160543756568],[-68.28756980146854,12.169121310636648],[-68.28756980146854,12.169090790176064],[-68.28753859723197,12.169064619605662],[-68.28753859723197,12.169029739105532],[-68.28749401975126,12.168955662315486],[-68.28746281551487,12.168868451042771],[-68.28745835776682,12.168811815927706],[-68.28744052677465,12.168742072852853],[-68.2874137802864,12.168694138914034],[-68.28742715353052,12.16862432380777],[-68.28746727326292,12.168559006716736],[-68.28751185074353,12.16851972203142],[-68.2874895620032,12.1684413046666],[-68.28746727326292,12.168393325338954],[-68.28744498452268,12.168332348218788],[-68.28742715353052,12.168232085346638],[-68.28738703379823,12.168110003569877],[-68.2873289920996,12.168079492588243],[-68.2873156188556,12.16803158688316],[-68.28730224561161,12.167979238931572],[-68.28728887236763,12.1678877332106],[-68.28730224561161,12.167835358673095],[-68.28734682309162,12.167748196389732],[-68.28736465408367,12.167739458586462],[-68.28739149154626,12.167726441605222],[-68.28740486479035,12.167700309372291],[-68.28740486479035,12.167665429367032],[-68.28738703379823,12.167600047206026],[-68.28737802732773,12.167578248669857],[-68.2873289920996,12.167573896535327],[-68.28728441461963,12.167582578787197],[-68.28725321038377,12.167604368784607],[-68.28719971740816,12.167552102296398],[-68.28719971740816,12.167473622505028],[-68.2872041751561,12.16736901955375],[-68.28719525966021,12.16728182886039],[-68.28720863290408,12.167098737678517],[-68.28718634416428,12.16701587945697],[-68.28717742866839,12.166976648694135],[-68.28716851317249,12.166937417949976],[-68.28714622443277,12.166854642157686],[-68.28712839344104,12.166688981742373],[-68.28711502019723,12.166017688324485],[-68.28711947794517,12.165629774897004],[-68.28711947794517,12.165607975371715],[-68.28711502019723,12.165525182848887],[-68.28717297092044,12.164906225765149],[-68.28717297092044,12.164819028288507],[-68.28718188641633,12.164718742242163],[-68.28719080191225,12.164653335200855],[-68.2872041751561,12.164500767583545],[-68.28722646389593,12.164374350232853],[-68.2872309216439,12.16435694741814],[-68.2872309216439,12.164339508005696],[-68.2872309216439,12.164308989041142],[-68.28722646389593,12.164265436199594],[-68.28721309065203,12.16420437079704],[-68.28719525966021,12.164138991261725],[-68.28715959767659,12.16402131186296],[-68.28591997991167,12.16402130590534],[-68.2859913038719,12.16413467106922],[-68.2859913038719,12.164239224400228],[-68.2859734728818,12.164247962067448],[-68.28533583305376,12.164609755832297],[-68.2853135443173,12.164618456763646],[-68.2852957133282,12.164618474701127],[-68.28528224911193,12.164622881638472],[-68.28526887587012,12.164622853959106],[-68.28512177021116,12.164640317732466],[-68.28501924202565,12.164710054381246],[-68.2850103265313,12.164740582044445],[-68.2847739749589,12.164914916313604],[-68.28476060171764,12.164923608217642],[-68.2847472284764,12.164932300120315],[-68.28468027129597,12.164980276489961],[-68.28458220086117,12.164997731652239],[-68.28439051774085,12.164723132140331],[-68.28156339676138,12.169509184101306],[-68.28480517918855,12.17499697405238],[-68.29079821221032,12.174997046825897]]]}"
12.50586416,775.3635779,Punt Vierkant,521.7974607,576.1065595,636.0681929,702.2706813,775.3635779,839.2784724,983.3484955,1152.14949,"{""type"":""Polygon"",""coordinates"":[[[-68.29128874658092,12.120109633704088],[-68.28480517918855,12.120109605026482],[-68.28156339676138,12.125598411534407],[-68.28459111635522,12.130720963253674],[-68.28463123607847,12.13068164933511],[-68.28473385523516,12.130559624566521],[-68.28492553836085,12.130328527631066],[-68.28512177021116,12.13008875714234],[-68.28548739646261,12.129513357553472],[-68.28588422695726,12.128885580044244],[-68.28590660666916,12.128820145112845],[-68.28592889540668,12.128750426706672],[-68.2859378109017,12.128671966785538],[-68.28599576161943,12.128532390635314],[-68.28603588134727,12.128419068021396],[-68.28605371233745,12.128384180253365],[-68.28607154332767,12.128362367313214],[-68.28608937431791,12.128344994878196],[-68.28611166305575,12.128336210250154],[-68.28612949404604,12.128314479535485],[-68.28616515602671,12.12826649536659],[-68.28619645123432,12.12820549033621],[-68.28628560618667,12.128035409842203],[-68.28643716960711,12.12770843859179],[-68.28651304229248,12.127520990185655],[-68.28658882400384,12.127324818017003],[-68.28668689445453,12.127085077627047],[-68.28672701418458,12.12709378629144],[-68.28674484517576,12.12705454042588],[-68.28673592968018,12.127019685429996],[-68.28673147193237,12.126941201590023],[-68.28683409110646,12.126814736354461],[-68.28685637984562,12.126758093306524],[-68.28693216155905,12.126614220438482],[-68.28696782354203,12.126592385715744],[-68.28704360525613,12.126431080025231],[-68.28704806300405,12.126361384262939],[-68.28709718920554,12.126304715988196],[-68.28708827370971,12.126204405887874],[-68.2872041751561,12.125947211976616],[-68.28724429488781,12.12571613730851],[-68.28727995687164,12.125633287887291],[-68.28732007660359,12.125559190492167],[-68.28739149154627,12.125454595969714],[-68.28746727326292,12.125349947401059],[-68.28754305498005,12.125240940651],[-68.28780169534572,12.124852916043995],[-68.28800238498943,12.124578316532048],[-68.28807816670974,12.124617487171838],[-68.28823418790004,12.1243036296726],[-68.28853294801556,12.123919954324213],[-68.28886737012631,12.123527600181587],[-68.28892986958053,12.12347531428421],[-68.2890234823007,12.12339679200182],[-68.2890502287923,12.123309595945516],[-68.2892999536911,12.123043691764511],[-68.28942031290636,12.122830034007146],[-68.289585340585,12.122642558646602],[-68.29005349519089,12.12213253018364],[-68.29025418486968,12.121883995905826],[-68.29052174078807,12.121587561136312],[-68.2906733042587,12.121487297366391],[-68.2909274869379,12.12112102634087],[-68.29107914138768,12.120942324186787],[-68.29143139456154,12.120567376178352],[-68.2914403100604,12.120488919602813],[-68.29148488755467,12.120440923938238],[-68.29128874658092,12.120109633704088]]]}"
1.67347202,212.5309465,Playa Esmeralda,143.0272344,157.9136238,174.3494006,192.4958263,212.5309465,230.0503315,269.540629,315.8098065,"{""type"":""Polygon"",""coordinates"":[[[-68.29453044051057,12.114620662318554],[-68.29128874658092,12.109131659672995],[-68.28480517918855,12.109131613300308],[-68.28156339676138,12.11462067688773],[-68.28480517918855,12.120109605026482],[-68.29128874658092,12.120109633704088],[-68.29453044051057,12.114620662318554]]]}"
0.189753575,12.14422882,370,8.172717859,9.023340898,9.962497466,10.9994022,12.14422882,13.14530383,15.40181855,18.04568519,"{""type"":""Polygon"",""coordinates"":[[[-68.29160088001503,12.108599708073088],[-68.29156512704478,12.108543018168564],[-68.29132440857593,12.108307623304173],[-68.29118612737132,12.108102710040626],[-68.29101227514838,12.107932712902011],[-68.29087845169626,12.107771328739581],[-68.29078483896272,12.107692896363385],[-68.29068221975704,12.107531594166492],[-68.29049945204254,12.107331026076267],[-68.29037008634471,12.107243837685974],[-68.29027647361481,12.107160966318558],[-68.29019177638357,12.107073807828261],[-68.29005349519089,12.106921187901701],[-68.28998217120787,12.106829613202779],[-68.28993759371868,12.106772944316377],[-68.28989301622964,12.106729347777005],[-68.289839523243,12.106629034492586],[-68.2897770237844,12.106541880413975],[-68.2897190730494,12.106467759018287],[-68.28958979833378,12.106315135988579],[-68.28950064335825,12.10621051398461],[-68.28940693966015,12.106084062661413],[-68.2892464607069,12.105857366043686],[-68.28917058800522,12.105757035604695],[-68.2891081795243,12.105678604875365],[-68.28905468654091,12.105578293190355],[-68.2888762856234,12.105399545815878],[-68.2887826729043,12.105281818211754],[-68.28872472217377,12.10520334095134],[-68.28863110945575,12.105081256380753],[-68.28851957477028,12.10490254350558],[-68.28842596205378,12.10474560100947],[-68.28824756114503,12.104606071740747],[-68.28799792724118,12.104305180329368],[-68.28756534372046,12.103738442280859],[-68.28738248507577,12.103489867215151],[-68.28703914750824,12.102848950766992],[-68.28681180236734,12.102565589477628],[-68.28669580995009,12.102317051554126],[-68.28661557049031,12.102142627357146],[-68.2864907535539,12.102020549828183],[-68.28645054285018,12.101985698561185],[-68.28647728933636,12.10190287655471],[-68.28645054285019,12.101758962894733],[-68.28632126816778,12.101741504350542],[-68.28618753573912,12.10154536866951],[-68.28614732503637,12.101222701775745],[-68.28593335315419,12.100860778545288],[-68.28575049453329,12.10053378717302],[-68.28566133958479,12.100246013991926],[-68.28554088943088,12.100028030690996],[-68.28538486827406,12.099766451705902],[-68.28524212938653,12.099439451864184],[-68.28511285471673,12.099016547873742],[-68.2849656580852,12.098654660647975],[-68.28484975665965,12.098179418269192],[-68.28484975665965,12.098153194420489],[-68.28480517918855,12.098153255506524],[-68.28156339676137,12.103642493142587],[-68.28480517918855,12.109131613300308],[-68.29128874658092,12.109131659672995],[-68.29160088001503,12.108599708073088]]]}"
3.335323439,376.8915486,Sabadeco,253.6372079,280.0359722,309.1823411,341.3622875,376.8915486,407.959533,477.989614,560.0410152,"{""type"":""Polygon"",""coordinates"":[[[-68.30400161677184,12.197378559748843],[-68.30393475047197,12.197365494544623],[-68.30389899747092,12.197287009518172],[-68.30375634936577,12.197239078952114],[-68.30372960284619,12.197199848378057],[-68.3036761098072,12.197182450499431],[-68.30357794826162,12.197169365123768],[-68.30343084240627,12.197182378312007],[-68.30289127233286,12.197021185121514],[-68.30158478685725,12.19614512514127],[-68.30111208313667,12.195765919543968],[-68.30087573128196,12.195482586092393],[-68.3007954917386,12.19536489805129],[-68.30077320297664,12.195330067357837],[-68.30075982971948,12.195282144063377],[-68.30073308320517,12.195208022780875],[-68.30069742118621,12.19515571717165],[-68.3006171816438,12.195051114182458],[-68.30055022438428,12.194994426955382],[-68.30050564686111,12.19495085259841],[-68.30046998484268,12.194881183560291],[-68.30043878057661,12.194793941184997],[-68.30042540731975,12.194728572348824],[-68.30040311855835,12.194637042851522],[-68.3003496255311,12.194545583018282],[-68.30026483726381,12.194440936437744],[-68.30014447795389,12.194331968535298],[-68.29989921061036,12.194127155354268],[-68.299422140166,12.193608450077342],[-68.29861947190781,12.192575514838152],[-68.29813339502773,12.191943511488091],[-68.2978836699666,12.191616635637994],[-68.29776331067639,12.191459698753874],[-68.29453044051057,12.191459712541345],[-68.29128874658092,12.196951390465667],[-68.29453044051057,12.20243866183727],[-68.30101401258217,12.202438633030546],[-68.30400161677184,12.197378559748843]]]}"
2.38754073,85.95146627,336,57.84287284,63.8632055,70.51013923,77.84889115,85.95146627,93.03663129,109.0072418,127.7193575,"{""type"":""Polygon"",""coordinates"":[[[-68.29776331067639,12.191459698753874],[-68.29772764866466,12.191416118712873],[-68.29761174712718,12.191176437789446],[-68.2974734658592,12.190880033378646],[-68.29736202207513,12.190649031476973],[-68.29725940282005,12.190426737088549],[-68.29706771951487,12.189969110587286],[-68.29696510026191,12.189633510009658],[-68.29682245222357,12.189184524263021],[-68.29673775495147,12.18872688863503],[-68.29663067794978,12.188116671194768],[-68.29655043842995,12.187711328946172],[-68.29647019891055,12.187253738202093],[-68.29640333264474,12.186665265190348],[-68.2963274599027,12.186273042326945],[-68.29624276263358,12.185998419489549],[-68.29616252311594,12.18578480611283],[-68.29604653061678,12.185532052900319],[-68.29597520660208,12.18534459826757],[-68.29584147407549,12.185022095658656],[-68.2957121083265,12.184734429107532],[-68.295587291304,12.184481613172007],[-68.29539997479786,12.18409802259752],[-68.29522612252072,12.183779883238273],[-68.2951413342838,12.183609840640079],[-68.29488269377457,12.183208879026072],[-68.29467317949998,12.182877612860684],[-68.29453044051057,12.182624813133225],[-68.29435213049402,12.182284839747663],[-68.29418264500593,12.181953573623053],[-68.29405782799725,12.181692046249402],[-68.2939552087665,12.181461057508152],[-68.29128874658092,12.185972242319549],[-68.29453044051057,12.191459712541345],[-68.29776331067639,12.191459698753874]]]}"
